block_size,nucleophilic,hydrophobic,aromatic,acidic,amide,basic
1.0,0.7387387387387387,0.7876106194690266,0.8888888888888888,0.6078431372549019,0.8541666666666666,0.8431372549019608
2.0,0.15315315315315314,0.1415929203539823,0.08888888888888889,0.17647058823529413,0.125,0.11764705882352941
3.0,0.06306306306306306,0.04424778761061947,0.022222222222222223,0.0784313725490196,0.020833333333333332,0.0392156862745098
4.0,0.02702702702702703,0.017699115044247787,0.0,0.058823529411764705,0.0,0.0
5.0,0.018018018018018018,0.0,0.0,0.0392156862745098,0.0,0.0
6.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0
7.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0
8.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0
