block_size,nucleophilic,hydrophobic,aromatic,acidic,amide,basic
1.0,0.8776978417266187,0.7207792207792207,0.8947368421052632,0.8157894736842105,0.9512195121951219,0.4658385093167702
2.0,0.10071942446043165,0.2662337662337662,0.09774436090225563,0.15789473684210525,0.04878048780487805,0.35403726708074534
3.0,0.017985611510791366,0.0,0.0037593984962406013,0.0,0.0,0.13354037267080746
4.0,0.0035971223021582736,0.006493506493506494,0.0037593984962406013,0.02631578947368421,0.0,0.046583850931677016
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0
