block_size,nucleophilic,hydrophobic,aromatic,acidic,amide,basic
1.0,0.8508771929824561,0.7972972972972973,0.9308755760368663,0.875,0.8709677419354839,0.6923076923076923
2.0,0.12280701754385964,0.18468468468468469,0.03686635944700461,0.125,0.12903225806451613,0.15384615384615385
3.0,0.013157894736842105,0.013513513513513514,0.009216589861751152,0.0,0.0,0.08974358974358974
4.0,0.0043859649122807015,0.0,0.009216589861751152,0.0,0.0,0.05128205128205128
5.0,0.0043859649122807015,0.0045045045045045045,0.009216589861751152,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282
7.0,0.0043859649122807015,0.0,0.004608294930875576,0.0,0.0,0.0
