block_size,nucleophilic,hydrophobic,aromatic,acidic,amide,basic
1.0,0.6356589147286822,0.8148148148148148,0.7230769230769231,0.7910447761194029,0.828125,0.8648648648648649
2.0,0.14728682170542637,0.13580246913580246,0.2153846153846154,0.1791044776119403,0.15625,0.0945945945945946
3.0,0.09302325581395349,0.024691358024691357,0.046153846153846156,0.029850746268656716,0.015625,0.04054054054054054
4.0,0.08527131782945736,0.024691358024691357,0.015384615384615385,0.0,0.0,0.0
5.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.0
6.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.0
7.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0
